surface,station,airfoil,point,x_m,y_m,z_m
vtail,0,naca0009,77,1.494386,-0.002856,0.002
vtail,0,naca0009,78,1.493504,-0.002907,0.002035
vtail,0,naca0009,79,1.492617,-0.002957,0.00207
vtail,0,naca0009,80,1.491726,-0.003007,0.002105
vtail,0,naca0009,81,1.49083,-0.003056,0.00214
vtail,0,naca0009,82,1.489929,-0.003105,0.002174
vtail,0,naca0009,83,1.489025,-0.003153,0.002208
vtail,0,naca0009,84,1.488117,-0.003202,0.002242
vtail,0,naca0009,85,1.487206,-0.003249,0.002275
vtail,0,naca0009,86,1.486291,-0.003296,0.002308
vtail,0,naca0009,87,1.485372,-0.003343,0.002341
vtail,0,naca0009,88,1.484451,-0.003389,0.002373
vtail,0,naca0009,89,1.483528,-0.003434,0.002404
vtail,0,naca0009,90,1.482602,-0.003479,0.002436
vtail,0,naca0009,91,1.481673,-0.003523,0.002467
vtail,0,naca0009,92,1.480743,-0.003566,0.002497
vtail,0,naca0009,93,1.479811,-0.003608,0.002527
vtail,0,naca0009,94,1.478877,-0.00365,0.002556
vtail,0,naca0009,95,1.477942,-0.003691,0.002584
vtail,0,naca0009,96,1.477006,-0.003731,0.002613
vtail,0,naca0009,97,1.47607,-0.00377,0.00264
vtail,0,naca0009,98,1.475132,-0.003809,0.002667
vtail,0,naca0009,99,1.474195,-0.003846,0.002693
vtail,0,naca0009,100,1.473257,-0.003882,0.002718
vtail,0,naca0009,101,1.472319,-0.003918,0.002743
vtail,0,naca0009,102,1.471382,-0.003952,0.002767
vtail,0,naca0009,103,1.470445,-0.003985,0.00279
vtail,0,naca0009,104,1.469509,-0.004017,0.002813
vtail,0,naca0009,105,1.468574,-0.004048,0.002835
vtail,0,naca0009,106,1.467641,-0.004078,0.002855
vtail,0,naca0009,107,1.466709,-0.004107,0.002875
vtail,0,naca0009,108,1.465778,-0.004134,0.002895
vtail,0,naca0009,109,1.46485,-0.00416,0.002913
vtail,0,naca0009,110,1.463924,-0.004185,0.00293
vtail,0,naca0009,111,1.463,-0.004208,0.002947
vtail,0,naca0009,112,1.462079,-0.00423,0.002962
vtail,0,naca0009,113,1.461161,-0.004251,0.002977
vtail,0,naca0009,114,1.460246,-0.00427,0.00299
vtail,0,naca0009,115,1.459334,-0.004288,0.003003
vtail,0,naca0009,116,1.458426,-0.004304,0.003014
vtail,0,naca0009,117,1.457522,-0.004319,0.003024
vtail,0,naca0009,118,1.456622,-0.004333,0.003034
vtail,0,naca0009,119,1.455726,-0.004344,0.003042
vtail,0,naca0009,120,1.454834,-0.004354,0.003049
vtail,0,naca0009,121,1.453948,-0.004363,0.003055
vtail,0,naca0009,122,1.453066,-0.00437,0.00306
vtail,0,naca0009,123,1.452189,-0.004375,0.003063
vtail,0,naca0009,124,1.451318,-0.004379,0.003066
vtail,0,naca0009,125,1.450452,-0.00438,0.003067
vtail,0,naca0009,126,1.449592,-0.004381,0.003067
vtail,0,naca0009,127,1.448738,-0.004379,0.003066
vtail,0,naca0009,128,1.447891,-0.004376,0.003064
vtail,0,naca0009,129,1.447049,-0.004371,0.00306
vtail,0,naca0009,130,1.446215,-0.004364,0.003056
vtail,0,naca0009,131,1.445387,-0.004355,0.003049
vtail,0,naca0009,132,1.444567,-0.004345,0.003042
vtail,0,naca0009,133,1.443753,-0.004332,0.003034
